1282 82146
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
1 1 7
1 1 1
1 1 13
