6693 16211
1 1 50
1 1 112
1 1 99
1 1 30
1 1 131
1 1 57
1 1 41
1 1 253
1 1 50
1 1 112
1 1 99
1 1 30
1 1 131
1 1 57
1 1 41
1 1 253
1 1 50
1 1 112
1 1 99
1 1 30
1 1 131
1 1 57
1 1 41
1 1 253
1 1 50
1 1 112
1 1 99
1 1 30
1 1 131
1 1 57
1 1 41
1 1 253
1 1 50
1 1 112
1 1 99
1 1 30
1 1 131
1 1 57
1 1 41
1 1 253
1 1 50
1 1 112
1 1 99
1 1 30
1 1 131
1 1 57
1 1 41
1 1 253
1 1 50
1 1 112
1 1 99
1 1 64
1 1 30
1 1 131
1 1 57
1 1 41
1 1 253
1 1 50
1 1 112
1 1 99
1 1 64
1 1 30
1 1 131
1 1 57
1 1 41
1 1 253
1 1 50
1 1 112
1 1 99
1 1 64
1 1 30
1 1 131
1 1 57
1 1 41
1 1 253
1 1 50
1 1 112
1 1 99
1 1 64
1 1 30
1 1 131
1 1 57
1 1 41
1 1 253
1 1 50
1 1 112
1 1 99
1 1 64
1 1 30
1 1 131
1 1 57
1 1 41
1 1 253
1 1 50
1 1 112
1 1 99
1 1 64
1 1 30
1 1 131
1 1 57
1 1 41
1 1 253
1 1 50
1 1 112
1 1 99
1 1 64
1 1 30
1 1 131
1 1 57
1 1 41
1 1 253
1 1 50
1 1 112
1 1 99
1 1 64
1 1 30
1 1 131
1 1 57
1 1 41
1 1 253
1 1 50
1 1 112
1 1 99
1 1 64
1 1 30
1 1 131
1 1 57
1 1 41
1 1 253
1 1 50
1 1 112
1 1 99
1 1 64
1 1 30
1 1 131
1 1 57
1 1 41
1 1 253
1 1 50
1 1 112
1 1 99
1 1 64
1 1 30
1 1 131
1 1 57
1 1 41
1 1 253
1 1 50
1 1 112
1 1 99
1 1 64
1 1 30
1 1 131
1 1 57
1 1 41
1 1 253
1 1 50
1 1 112
1 1 99
1 1 64
1 1 30
1 1 131
1 1 310
1 1 57
1 1 41
1 1 253
1 1 50
1 1 112
1 1 99
1 1 64
1 1 30
1 1 131
1 1 310
1 1 57
1 1 41
1 1 39
1 1 253
1 1 50
1 1 112
1 1 99
1 1 64
1 1 30
1 1 131
1 1 310
1 1 57
1 1 41
1 1 39
1 1 253
1 1 50
1 1 112
1 1 99
1 1 64
1 1 30
1 1 131
1 1 310
1 1 57
1 1 41
1 1 39
1 1 253
1 1 50
1 1 112
1 1 99
1 1 64
1 1 30
1 1 131
1 1 310
1 1 4
1 1 57
1 1 41
1 1 39
1 1 253
1 1 22
1 1 50
1 1 112
1 1 99
1 1 64
1 1 30
1 1 131
1 1 310
1 1 4
1 1 57
1 1 41
1 1 39
1 1 253
1 1 22
1 1 50
1 1 112
1 1 99
1 1 64
1 1 30
1 1 131
1 1 310
1 1 4
1 1 57
1 1 41
1 1 39
1 1 253
1 1 22
1 1 50
1 1 112
1 1 99
1 1 64
1 1 30
1 1 131
1 1 310
1 1 4
1 1 57
1 1 41
1 1 39
1 1 253
1 1 22
1 1 50
1 1 140
1 1 112
1 1 99
1 1 64
1 1 30
1 1 131
1 1 310
1 1 4
1 1 57
1 1 41
1 1 39
1 1 253
1 1 22
1 1 50
1 1 140
1 1 112
1 1 99
1 1 64
1 1 30
1 1 131
1 1 310
1 1 4
1 1 57
1 1 40
1 1 41
1 1 39
1 1 253
1 1 22
1 1 50
1 1 140
1 1 112
1 1 99
1 1 64
1 1 30
1 1 131
1 1 310
1 1 4
1 1 57
1 1 40
1 1 41
1 1 39
1 1 253
1 1 22
1 1 50
1 1 140
1 1 112
1 1 99
1 1 64
1 1 153
1 1 30
1 1 131
1 1 310
1 1 4
1 1 57
1 1 40
1 1 41
1 1 39
1 1 253
1 1 22
1 1 50
1 1 140
1 1 112
1 1 99
1 1 64
1 1 153
1 1 30
1 1 131
1 1 310
1 1 4
1 1 57
1 1 40
1 1 41
1 1 39
1 1 253
1 1 22
1 1 50
1 1 140
1 1 112
1 1 99
1 1 64
1 1 153
1 1 30
1 1 131
1 1 310
1 1 4
1 1 57
1 1 40
1 1 41
1 1 39
1 1 253
1 1 22
1 1 411
1 1 50
1 1 140
1 1 112
1 1 99
1 1 64
1 1 153
1 1 30
1 1 131
1 1 310
1 1 4
1 1 57
1 1 40
1 1 41
1 1 39
1 1 253
1 1 22
1 1 411
1 1 50
1 1 140
1 1 112
1 1 99
1 1 64
1 1 153
1 1 30
1 1 131
1 1 310
1 1 4
1 1 38
1 1 57
1 1 40
1 1 41
1 1 39
1 1 253
1 1 22
1 1 411
1 1 50
1 1 140
1 1 112
1 1 99
1 1 64
1 1 153
1 1 30
1 1 131
1 1 310
1 1 4
1 1 196
1 1 38
1 1 57
1 1 40
1 1 41
1 1 39
1 1 253
1 1 22
1 1 411
1 1 50
1 1 140
1 1 112
1 1 99
1 1 64
1 1 153
1 1 30
1 1 131
1 1 310
1 1 4
1 1 196
1 1 38
1 1 57
1 1 40
1 1 41
1 1 39
1 1 253
1 1 22
1 1 411
1 1 142
1 1 50
1 1 140
1 1 112
1 1 99
1 1 64
1 1 153
1 1 30
1 1 131
1 1 310
1 1 4
1 1 196
1 1 38
1 1 57
1 1 40
1 1 41
1 1 39
1 1 253
1 1 22
1 1 411
1 1 142
1 1 50
1 1 140
1 1 112
1 1 99
1 1 64
1 1 153
1 1 30
1 1 131
1 1 310
1 1 4
1 1 196
1 1 38
1 1 57
1 1 40
1 1 41
1 1 39
1 1 253
1 1 22
1 1 411
1 1 142
1 1 50
1 1 140
1 1 112
1 1 99
1 1 64
1 1 153
1 1 30
1 1 131
1 1 310
1 1 4
1 1 196
1 1 38
1 1 57
1 1 40
1 1 41
1 1 39
1 1 253
1 1 22
1 1 411
1 1 142
1 1 50
1 1 140
1 1 112
1 1 99
1 1 64
1 1 153
1 1 30
1 1 131
1 1 310
1 1 4
1 1 196
1 1 38
1 1 57
1 1 40
1 1 41
1 1 39
1 1 253
1 1 22
1 1 411
1 1 142
1 1 50
1 1 140
1 1 112
1 1 99
1 1 64
1 1 153
1 1 30
1 1 131
1 1 310
1 1 4
1 1 196
1 1 38
1 1 57
1 1 40
1 1 41
1 1 39
1 1 253
1 1 22
1 1 411
1 1 142
1 1 50
1 1 140
1 1 112
1 1 99
1 1 64
1 1 153
1 1 30
1 1 131
1 1 310
1 1 4
1 1 196
1 1 38
1 1 57
1 1 40
1 1 41
1 1 39
1 1 253
1 1 22
1 1 411
1 1 142
1 1 50
1 1 140
1 1 112
1 1 99
1 1 64
1 1 153
1 1 30
1 1 131
1 1 310
1 1 4
1 1 196
1 1 38
1 1 57
1 1 40
1 1 41
1 1 39
1 1 253
1 1 22
1 1 411
1 1 142
1 1 50
1 1 140
1 1 112
1 1 99
1 1 64
1 1 153
1 1 243
1 1 30
1 1 131
1 1 310
1 1 4
1 1 196
1 1 38
1 1 57
1 1 40
1 1 41
1 1 39
1 1 253
1 1 22
1 1 411
1 1 142
1 1 50
1 1 140
1 1 112
1 1 99
1 1 64
1 1 153
1 1 243
1 1 30
1 1 131
1 1 137
1 1 310
1 1 4
1 1 196
1 1 38
1 1 57
1 1 40
1 1 41
1 1 39
1 1 253
1 1 22
1 1 411
1 1 142
1 1 50
1 1 140
1 1 112
1 1 99
1 1 64
1 1 153
1 1 243
1 1 30
1 1 131
1 1 137
1 1 310
1 1 4
1 1 196
1 1 38
1 1 57
1 1 40
1 1 41
1 1 39
1 1 253
1 1 22
1 1 411
1 1 142
1 1 50
1 1 140
1 1 112
1 1 99
1 1 64
1 1 153
1 1 243
1 1 30
1 1 131
1 1 137
1 1 310
1 1 4
1 1 196
1 1 38
1 1 57
1 1 40
1 1 41
1 1 39
1 1 253
1 1 22
1 1 411
1 1 142
1 1 50
1 1 140
1 1 112
1 1 99
1 1 64
1 1 153
1 1 243
1 1 30
1 1 131
1 1 137
1 1 310
1 1 4
1 1 196
1 1 38
1 1 57
1 1 40
1 1 41
1 1 39
1 1 253
1 1 22
1 1 411
1 1 142
1 1 50
1 1 140
1 1 112
1 1 99
1 1 64
1 1 153
1 1 243
1 1 30
1 1 131
1 1 6
1 1 137
1 1 310
1 1 4
1 1 196
1 1 38
1 1 57
1 1 40
1 1 41
1 1 39
1 1 253
1 1 22
1 1 411
1 1 142
1 1 217
1 1 50
1 1 140
1 1 112
1 1 99
1 1 64
1 1 153
1 1 243
1 1 30
1 1 131
1 1 6
1 1 137
1 1 310
1 1 4
1 1 196
1 1 38
1 1 57
1 1 40
1 1 41
1 1 39
1 1 253
1 1 22
1 1 411
1 1 142
1 1 217
1 1 50
1 1 140
1 1 112
1 1 99
1 1 64
1 1 153
1 1 243
1 1 30
1 1 131
1 1 6
1 1 137
1 1 310
1 1 4
1 1 196
1 1 38
1 1 57
1 1 40
1 1 41
1 1 39
1 1 253
1 1 22
1 1 411
1 1 142
1 1 217
1 1 50
1 1 140
1 1 112
1 1 99
1 1 64
1 1 153
1 1 243
1 1 30
1 1 131
1 1 6
1 1 137
1 1 310
1 1 4
1 1 196
1 1 38
1 1 57
1 1 40
1 1 41
1 1 39
1 1 253
1 1 22
1 1 411
1 1 142
1 1 217
1 1 50
1 1 140
1 1 112
1 1 99
1 1 64
1 1 153
1 1 243
1 1 30
1 1 131
1 1 6
1 1 137
1 1 310
1 1 4
1 1 196
1 1 38
1 1 57
1 1 40
1 1 41
1 1 39
1 1 253
1 1 22
1 1 411
1 1 142
1 1 217
1 1 50
1 1 140
1 1 112
1 1 99
1 1 64
1 1 153
1 1 243
1 1 30
1 1 131
1 1 6
1 1 137
1 1 310
1 1 4
1 1 196
1 1 38
1 1 57
1 1 40
1 1 41
1 1 39
1 1 7
1 1 253
1 1 22
1 1 411
1 1 142
1 1 217
1 1 50
1 1 140
1 1 112
1 1 99
1 1 64
1 1 153
1 1 243
1 1 165
1 1 30
1 1 131
1 1 6
1 1 137
1 1 310
1 1 4
1 1 196
1 1 38
1 1 57
1 1 40
1 1 41
1 1 39
1 1 7
1 1 253
1 1 22
1 1 411
1 1 142
1 1 217
1 1 50
1 1 140
1 1 303
1 1 112
1 1 99
1 1 64
1 1 153
1 1 243
1 1 165
1 1 30
1 1 131
1 1 6
1 1 137
1 1 310
1 1 4
1 1 196
1 1 38
1 1 57
1 1 40
1 1 177
1 1 41
1 1 39
1 1 7
1 1 253
1 1 22
1 1 411
1 1 142
1 1 217
1 1 242
1 1 50
1 1 140
1 1 303
1 1 112
1 1 99
1 1 64
1 1 153
1 1 243
1 1 165
1 1 30
1 1 131
1 1 6
1 1 137
1 1 310
1 1 4
1 1 196
1 1 38
1 1 57
1 1 40
1 1 177
1 1 41
1 1 39
1 1 7
1 1 253
1 1 22
1 1 411
1 1 142
1 1 217
1 1 242
1 1 50
1 1 140
1 1 303
1 1 112
1 1 99
1 1 64
1 1 153
1 1 243
1 1 165
1 1 30
1 1 131
1 1 6
1 1 137
1 1 310
1 1 4
1 1 196
1 1 38
1 1 57
1 1 40
1 1 177
1 1 41
1 1 39
1 1 7
1 1 253
1 1 22
1 1 411
1 1 142
1 1 217
1 1 242
1 1 50
1 1 140
1 1 303
1 1 112
1 1 99
1 1 64
1 1 153
1 1 243
1 1 165
1 1 30
1 1 131
1 1 6
1 1 137
1 1 310
1 1 4
1 1 196
1 1 38
1 1 57
1 1 40
1 1 177
1 1 47
1 1 41
1 1 39
1 1 7
1 1 51
1 1 253
1 1 22
1 1 411
1 1 142
1 1 217
1 1 242
1 1 50
1 1 140
1 1 303
1 1 63
1 1 112
1 1 99
1 1 64
1 1 153
1 1 243
1 1 165
1 1 30
1 1 131
1 1 6
1 1 137
1 1 310
1 1 4
1 1 196
1 1 38
1 1 57
1 1 40
1 1 177
1 1 47
1 1 41
1 1 39
1 1 7
1 1 51
1 1 253
1 1 22
1 1 411
1 1 142
1 1 217
1 1 242
1 1 50
1 1 140
1 1 303
1 1 63
1 1 112
1 1 99
1 1 64
1 1 153
1 1 243
1 1 165
1 1 30
1 1 131
1 1 6
1 1 33
1 1 137
1 1 310
1 1 4
1 1 196
1 1 38
1 1 57
1 1 40
1 1 177
1 1 47
1 1 41
1 1 39
1 1 7
1 1 51
1 1 253
1 1 22
1 1 411
1 1 142
1 1 217
1 1 242
1 1 147
1 1 50
1 1 140
1 1 303
1 1 63
1 1 112
1 1 99
1 1 64
1 1 153
1 1 243
1 1 165
1 1 30
1 1 131
1 1 6
1 1 33
1 1 137
1 1 310
1 1 4
1 1 196
1 1 38
1 1 57
1 1 40
1 1 177
1 1 47
1 1 41
1 1 39
1 1 7
1 1 51
1 1 253
1 1 109
1 1 22
1 1 411
1 1 142
1 1 217
1 1 242
1 1 147
1 1 50
1 1 140
1 1 303
1 1 63
1 1 112
1 1 99
1 1 64
1 1 153
1 1 243
1 1 165
1 1 30
1 1 131
1 1 6
1 1 33
1 1 137
1 1 310
1 1 4
1 1 196
1 1 38
1 1 57
1 1 40
1 1 177
1 1 47
1 1 41
1 1 39
1 1 7
1 1 51
1 1 253
1 1 109
1 1 22
1 1 411
1 1 142
1 1 217
1 1 242
1 1 147
1 1 50
1 1 140
1 1 303
1 1 63
1 1 112
1 1 99
1 1 64
1 1 153
1 1 243
1 1 165
1 1 30
1 1 131
1 1 6
1 1 33
1 1 137
1 1 310
1 1 4
1 1 196
1 1 38
1 1 57
1 1 40
1 1 177
1 1 47
1 1 41
1 1 39
1 1 7
1 1 51
1 1 253
1 1 109
1 1 10
1 1 22
1 1 411
1 1 142
1 1 217
1 1 242
1 1 147
1 1 50
1 1 140
1 1 303
1 1 63
1 1 112
1 1 99
1 1 64
1 1 153
1 1 243
1 1 165
1 1 30
1 1 131
1 1 6
1 1 33
1 1 137
1 1 310
1 1 4
1 1 196
1 1 38
1 1 132
1 1 459
1 1 57
1 1 40
1 1 177
1 1 47
1 1 41
1 1 39
1 1 7
1 1 51
1 1 218
1 1 253
1 1 109
1 1 10
1 1 22
1 1 411
1 1 142
1 1 217
1 1 242
1 1 147
1 1 50
1 1 140
1 1 303
1 1 63
1 1 112
1 1 99
1 1 64
1 1 153
1 1 243
1 1 165
1 1 30
1 1 131
1 1 6
1 1 33
1 1 137
1 1 88
1 1 310
1 1 4
1 1 196
1 1 38
1 1 132
1 1 459
1 1 57
1 1 40
1 1 177
1 1 47
1 1 41
1 1 39
1 1 7
1 1 51
1 1 218
1 1 253
1 1 109
1 1 10
1 1 22
1 1 411
1 1 142
1 1 217
1 1 242
1 1 147
1 1 50
1 1 140
1 1 303
1 1 63
1 1 112
1 1 99
1 1 64
1 1 153
1 1 243
1 1 165
1 1 30
1 1 131
1 1 6
1 1 33
1 1 137
1 1 88
1 1 310
1 1 4
1 1 196
1 1 38
1 1 132
1 1 459
1 1 347
1 1 57
1 1 40
1 1 177
1 1 47
1 1 41
1 1 39
1 1 7
1 1 51
1 1 218
1 1 253
1 1 109
1 1 10
1 1 22
1 1 411
1 1 142
1 1 217
1 1 242
1 1 147
1 1 50
1 1 140
1 1 303
1 1 63
1 1 112
1 1 99
1 1 64
1 1 153
1 1 243
1 1 165
1 1 30
1 1 131
1 1 6
1 1 33
1 1 137
1 1 88
1 1 310
1 1 4
1 1 196
1 1 38
1 1 132
1 1 459
1 1 347
1 1 57
1 1 40
1 1 177
1 1 47
1 1 41
1 1 39
1 1 7
1 1 51
1 1 218
1 1 253
1 1 109
1 1 10
1 1 316
1 1 22
1 1 411
1 1 142
1 1 217
1 1 242
1 1 147
1 1 50
1 1 140
1 1 303
1 1 63
1 1 112
1 1 99
1 1 64
1 1 153
1 1 243
1 1 165
1 1 30
1 1 131
1 1 6
1 1 33
1 1 137
1 1 88
1 1 84
1 1 18
1 1 310
1 1 4
1 1 196
1 1 38
1 1 132
1 1 459
1 1 119
1 1 347
1 1 57
1 1 40
1 1 177
1 1 47
1 1 41
1 1 39
1 1 7
1 1 51
1 1 218
1 1 387
1 1 253
1 1 109
1 1 10
1 1 316
1 1 22
1 1 411
1 1 142
1 1 217
1 1 242
1 1 147
1 1 59
1 1 50
1 1 140
1 1 303
1 1 63
1 1 44
1 1 112
1 1 99
1 1 64
1 1 153
1 1 243
1 1 165
1 1 30
1 1 131
1 1 6
1 1 33
1 1 137
1 1 88
1 1 292
1 1 84
1 1 18
1 1 310
1 1 4
1 1 196
1 1 38
1 1 132
1 1 459
1 1 119
1 1 347
1 1 57
1 1 40
1 1 177
1 1 47
1 1 41
1 1 39
1 1 7
1 1 51
1 1 218
1 1 387
1 1 253
1 1 109
1 1 10
1 1 316
1 1 22
1 1 411
1 1 142
1 1 217
1 1 242
1 1 147
1 1 59
1 1 50
1 1 140
1 1 303
1 1 63
1 1 44
1 1 259
1 1 112
1 1 99
1 1 64
1 1 153
1 1 243
1 1 165
1 1 30
1 1 131
1 1 6
1 1 33
1 1 137
1 1 88
1 1 292
1 1 84
1 1 18
1 1 310
1 1 4
1 1 196
1 1 38
1 1 132
1 1 459
1 1 119
1 1 347
1 1 57
1 1 40
1 1 177
1 1 47
1 1 157
1 1 41
1 1 39
1 1 7
1 1 51
1 1 218
1 1 387
1 1 253
1 1 109
1 1 10
1 1 316
1 1 22
1 1 411
1 1 142
1 1 217
1 1 242
1 1 147
1 1 59
1 1 50
1 1 140
1 1 303
1 1 63
1 1 44
1 1 259
1 1 112
1 1 99
1 1 64
1 1 153
1 1 243
1 1 165
1 1 30
1 1 131
1 1 6
1 1 33
1 1 332
1 1 137
1 1 88
1 1 292
1 1 84
1 1 18
1 1 310
1 1 4
1 1 196
1 1 38
1 1 132
1 1 459
1 1 119
1 1 347
1 1 57
1 1 40
1 1 177
1 1 47
1 1 157
1 1 41
1 1 39
1 1 7
1 1 51
1 1 218
1 1 387
1 1 329
1 1 253
1 1 109
1 1 10
1 1 316
1 1 22
1 1 411
1 1 142
1 1 217
1 1 242
1 1 147
1 1 59
1 1 199
1 1 50
1 1 140
1 1 303
1 1 63
1 1 44
1 1 259
1 1 112
1 1 99
1 1 64
1 1 153
1 1 243
1 1 165
1 1 30
1 1 131
1 1 6
1 1 33
1 1 332
1 1 137
1 1 88
1 1 292
1 1 84
1 1 18
1 1 310
1 1 4
1 1 196
1 1 38
1 1 132
1 1 459
1 1 119
1 1 347
1 1 135
1 1 57
1 1 40
1 1 177
1 1 47
1 1 157
1 1 41
1 1 39
1 1 7
1 1 51
1 1 218
1 1 387
1 1 329
1 1 253
1 1 109
1 1 10
1 1 316
1 1 22
1 1 411
1 1 142
1 1 217
1 1 242
1 1 147
1 1 59
1 1 199
1 1 50
1 1 140
1 1 303
1 1 63
1 1 44
1 1 259
1 1 112
1 1 99
1 1 64
1 1 153
1 1 243
1 1 165
1 1 108
1 1 30
1 1 131
1 1 6
1 1 33
1 1 332
1 1 137
1 1 88
1 1 292
1 1 84
1 1 18
1 1 310
1 1 4
1 1 196
1 1 38
1 1 132
1 1 459
1 1 119
1 1 347
1 1 135
1 1 57
1 1 40
1 1 177
1 1 47
1 1 157
1 1 41
1 1 39
1 1 7
1 1 51
1 1 218
1 1 387
1 1 329
1 1 253
1 1 109
1 1 10
1 1 316
1 1 22
1 1 411
1 1 142
1 1 217
1 1 242
1 1 147
1 1 59
1 1 199
1 1 50
1 1 140
1 1 303
1 1 63
1 1 44
1 1 259
1 1 112
1 1 99
1 1 64
1 1 153
1 1 243
1 1 165
1 1 108
1 1 16
1 1 30
1 1 131
1 1 6
1 1 33
1 1 332
1 1 755
1 1 137
1 1 88
1 1 292
1 1 84
1 1 18
1 1 310
1 1 4
1 1 196
1 1 38
1 1 132
1 1 459
1 1 119
1 1 347
1 1 135
1 1 57
1 1 40
1 1 177
1 1 47
1 1 157
1 1 41
1 1 39
1 1 7
1 1 51
1 1 218
1 1 387
1 1 329
1 1 253
1 1 109
1 1 10
1 1 316
1 1 22
1 1 411
1 1 142
1 1 217
1 1 242
1 1 147
1 1 59
1 1 199
1 1 50
1 1 140
1 1 303
1 1 63
1 1 44
1 1 259
1 1 112
1 1 99
1 1 64
1 1 153
1 1 243
1 1 165
1 1 108
1 1 16
1 1 30
1 1 131
1 1 6
1 1 33
1 1 332
1 1 755
1 1 137
1 1 88
1 1 292
1 1 84
1 1 18
1 1 310
1 1 4
1 1 196
1 1 38
1 1 132
1 1 459
1 1 119
1 1 347
1 1 135
1 1 57
1 1 40
1 1 177
1 1 47
1 1 157
1 1 41
1 1 39
1 1 7
1 1 51
1 1 218
1 1 387
1 1 329
1 1 175
1 1 134
1 1 253
1 1 109
1 1 10
1 1 316
1 1 22
1 1 411
1 1 142
1 1 217
1 1 242
1 1 147
1 1 59
1 1 199
1 1 50
1 1 140
1 1 303
1 1 63
1 1 44
1 1 259
1 1 112
1 1 99
1 1 64
1 1 153
1 1 243
1 1 165
1 1 108
1 1 16
1 1 30
1 1 131
1 1 6
1 1 33
1 1 332
1 1 755
1 1 137
1 1 88
1 1 292
1 1 84
1 1 706
1 1 18
1 1 310
1 1 4
1 1 196
1 1 38
1 1 132
1 1 459
1 1 119
1 1 347
1 1 135
1 1 57
1 1 40
1 1 177
1 1 47
1 1 157
1 1 117
1 1 794
1 1 41
1 1 39
1 1 7
1 1 51
1 1 218
1 1 387
1 1 329
1 1 175
1 1 134
1 1 253
1 1 109
1 1 10
1 1 316
1 1 22
1 1 411
1 1 142
1 1 217
1 1 242
1 1 147
1 1 59
1 1 199
1 1 50
1 1 140
1 1 303
1 1 63
1 1 44
1 1 259
1 1 112
1 1 99
1 1 64
1 1 153
1 1 243
1 1 165
1 1 108
1 1 16
1 1 30
1 1 131
1 1 6
1 1 33
1 1 332
1 1 755
1 1 137
1 1 88
1 1 292
1 1 84
1 1 706
1 1 18
1 1 310
1 1 4
1 1 196
1 1 38
1 1 132
1 1 459
1 1 119
1 1 347
1 1 135
1 1 57
1 1 40
1 1 177
1 1 47
1 1 157
1 1 117
1 1 794
1 1 41
1 1 39
1 1 7
1 1 51
1 1 218
1 1 387
1 1 329
1 1 175
1 1 134
1 1 253
1 1 109
1 1 10
1 1 316
1 1 22
1 1 411
1 1 142
1 1 217
1 1 242
1 1 147
1 1 59
1 1 199
1 1 380
1 1 50
1 1 140
1 1 303
1 1 63
1 1 44
1 1 259
1 1 112
1 1 99
1 1 64
1 1 153
1 1 243
1 1 165
1 1 108
1 1 16
1 1 30
1 1 131
1 1 6
1 1 33
1 1 332
1 1 120
1 1 755
1 1 137
1 1 88
1 1 292
1 1 84
1 1 706
1 1 18
1 1 310
1 1 4
1 1 196
1 1 38
1 1 132
1 1 459
1 1 119
1 1 347
1 1 135
1 1 57
1 1 40
1 1 177
1 1 47
1 1 157
1 1 471
1 1 117
1 1 794
1 1 41
1 1 39
1 1 7
1 1 51
1 1 218
1 1 387
1 1 329
1 1 175
1 1 134
1 1 253
1 1 109
1 1 10
1 1 316
1 1 22
1 1 411
1 1 142
1 1 217
1 1 242
1 1 147
1 1 59
1 1 199
1 1 380
1 1 50
1 1 140
1 1 303
1 1 63
1 1 44
1 1 259
1 1 112
1 1 99
1 1 64
1 1 153
1 1 243
1 1 165
1 1 108
1 1 16
1 1 30
1 1 131
1 1 6
1 1 33
1 1 332
1 1 120
1 1 755
1 1 137
1 1 88
1 1 292
1 1 84
1 1 706
1 1 18
1 1 397
1 1 310
1 1 4
1 1 196
1 1 38
1 1 132
1 1 459
1 1 119
1 1 347
1 1 135
1 1 57
1 1 40
1 1 177
1 1 47
1 1 157
1 1 471
1 1 117
1 1 794
1 1 41
1 1 39
1 1 7
1 1 51
1 1 218
1 1 387
1 1 329
1 1 175
1 1 134
1 1 253
1 1 109
1 1 10
1 1 316
1 1 22
1 1 411
1 1 142
1 1 217
1 1 242
1 1 147
1 1 59
1 1 199
1 1 380
1 1 50
1 1 140
1 1 303
1 1 63
1 1 44
1 1 259
1 1 112
1 1 99
1 1 64
1 1 153
1 1 243
1 1 165
1 1 108
1 1 16
1 1 30
1 1 131
1 1 6
1 1 33
1 1 332
1 1 120
1 1 755
1 1 137
1 1 88
1 1 292
1 1 84
1 1 96
1 1 706
1 1 18
1 1 397
1 1 310
1 1 4
1 1 196
1 1 38
1 1 132
1 1 459
1 1 119
1 1 347
1 1 244
1 1 135
1 1 57
1 1 40
1 1 177
1 1 47
1 1 157
1 1 471
1 1 117
1 1 794
1 1 41
1 1 39
1 1 7
